OrderID,MenuItemID,Quantity
59-493-4419,00-000-01,1
59-493-4419,04-000-01,1
56-307-1423,02-000-02,1
56-307-1423,01-000-04,1
56-307-1423,03-000-02,1
56-307-1423,00-000-02,1
56-307-1423,04-000-02,1
06-887-6332,02-000-03,1
06-887-6332,01-000-05,1
06-887-6332,03-000-03,1
06-887-6332,00-000-03,1
06-887-6332,04-000-03,1
11-835-2932,02-000-04,1
11-835-2932,01-000-06,1
11-835-2932,03-000-04,1
11-835-2932,00-000-04,1
11-835-2932,04-000-04,1
01-981-5069,02-000-05,1
01-981-5069,01-000-01,1
01-981-5069,03-000-05,1
01-981-5069,00-000-05,1
01-981-5069,04-000-05,1
39-547-3173,01-000-02,1
39-547-3173,03-000-06,1
39-547-3173,00-000-06,1
39-547-3173,04-000-06,1
50-185-4137,02-000-01,1
50-185-4137,01-000-03,1
50-185-4137,03-000-01,1
50-185-4137,00-000-01,1
50-185-4137,04-000-01,1
89-513-4206,02-000-02,1
89-513-4206,01-000-04,1
89-513-4206,03-000-02,1
89-513-4206,00-000-02,1
89-513-4206,04-000-02,1
53-974-4637,02-000-03,1
53-974-4637,01-000-05,1
53-974-4637,03-000-03,1
53-974-4637,00-000-03,1
53-974-4637,04-000-03,1
53-763-8296,02-000-04,1
53-763-8296,01-000-06,1
53-763-8296,03-000-04,1
53-763-8296,00-000-04,1
53-763-8296,04-000-04,1
82-589-4385,02-000-05,1
82-589-4385,01-000-01,1
82-589-4385,03-000-05,1
82-589-4385,00-000-05,1
82-589-4385,04-000-05,1
79-638-3210,01-000-02,1
79-638-3210,03-000-06,1
79-638-3210,00-000-06,1
79-638-3210,04-000-06,1
93-057-9662,02-000-01,1
93-057-9662,01-000-03,1
93-057-9662,03-000-01,1
93-057-9662,00-000-01,1
93-057-9662,04-000-01,1
45-742-2253,02-000-02,1
45-742-2253,01-000-04,1
45-742-2253,03-000-02,1
45-742-2253,00-000-02,1
45-742-2253,04-000-02,1
13-555-4988,02-000-03,1
13-555-4988,01-000-05,1
13-555-4988,03-000-03,1
13-555-4988,00-000-03,1
13-555-4988,04-000-03,1
56-195-4013,02-000-04,1
56-195-4013,01-000-06,1
56-195-4013,03-000-04,1
56-195-4013,00-000-04,1
56-195-4013,04-000-04,1
55-443-2920,02-000-05,1
55-443-2920,01-000-01,1
55-443-2920,03-000-05,1
55-443-2920,00-000-05,1
55-443-2920,04-000-05,1
49-429-0115,01-000-01,1
49-429-0115,03-000-06,1
49-429-0115,00-000-06,1
49-429-0115,04-000-06,1
89-997-5952,02-000-01,1
89-997-5952,01-000-02,1
89-997-5952,03-000-01,1
89-997-5952,00-000-01,1
89-997-5952,04-000-01,1
98-148-9592,02-000-02,1
98-148-9592,01-000-03,1
98-148-9592,03-000-02,1
98-148-9592,00-000-02,1
98-148-9592,04-000-02,1
89-865-3770,02-000-03,1
89-865-3770,01-000-04,1
89-865-3770,03-000-03,1
89-865-3770,00-000-03,1
89-865-3770,04-000-03,1
00-350-1396,02-000-04,1
00-350-1396,01-000-05,1
00-350-1396,03-000-04,1
00-350-1396,00-000-04,1
00-350-1396,04-000-04,1
91-121-2326,02-000-05,1
91-121-2326,01-000-06,1
91-121-2326,03-000-05,1
91-121-2326,00-000-05,1
91-121-2326,04-000-05,1
90-878-2657,01-000-01,1
90-878-2657,03-000-06,1
90-878-2657,00-000-06,1
90-878-2657,04-000-06,1
67-961-1567,02-000-01,1
67-961-1567,01-000-02,1
67-961-1567,03-000-01,1
67-961-1567,00-000-01,1
67-961-1567,04-000-01,1
80-461-9387,02-000-02,1
80-461-9387,01-000-03,1
80-461-9387,03-000-02,1
80-461-9387,00-000-02,1
80-461-9387,04-000-02,1
38-478-1265,02-000-03,1
38-478-1265,01-000-04,1
38-478-1265,03-000-03,1
38-478-1265,00-000-03,1
38-478-1265,04-000-03,1
42-829-4772,02-000-04,1
42-829-4772,01-000-05,1
42-829-4772,03-000-04,1
42-829-4772,00-000-04,1
42-829-4772,04-000-04,1
84-681-6641,02-000-05,1
84-681-6641,01-000-06,1
84-681-6641,03-000-05,1
84-681-6641,00-000-05,1
84-681-6641,04-000-05,1
68-473-3919,01-000-01,1
68-473-3919,03-000-06,1
68-473-3919,00-000-06,1
68-473-3919,04-000-06,1
07-634-6294,02-000-01,1
07-634-6294,01-000-02,1
07-634-6294,03-000-01,1
07-634-6294,00-000-01,1
07-634-6294,04-000-01,1
73-455-3435,02-000-02,1
73-455-3435,01-000-03,1
73-455-3435,03-000-02,1
73-455-3435,00-000-02,1
73-455-3435,04-000-02,1
17-396-0834,02-000-03,1
17-396-0834,01-000-04,1
17-396-0834,03-000-03,1
17-396-0834,00-000-03,1
17-396-0834,04-000-03,1
13-235-5773,02-000-04,1
13-235-5773,01-000-05,1
13-235-5773,03-000-04,1
13-235-5773,00-000-04,1
13-235-5773,04-000-04,1
22-501-9215,02-000-05,1
22-501-9215,01-000-06,1
22-501-9215,03-000-05,1
22-501-9215,00-000-05,1
22-501-9215,04-000-05,1
53-401-6179,01-000-01,1
53-401-6179,03-000-06,1
53-401-6179,00-000-06,1
53-401-6179,04-000-06,1
06-934-9396,02-000-01,1
06-934-9396,01-000-01,1
06-934-9396,03-000-01,1
06-934-9396,00-000-01,1
06-934-9396,04-000-01,1
29-600-8355,02-000-02,1
29-600-8355,01-000-02,1
29-600-8355,03-000-02,1
29-600-8355,00-000-02,1
29-600-8355,04-000-02,1
65-966-4872,02-000-03,1
65-966-4872,01-000-03,1
65-966-4872,03-000-03,1
65-966-4872,00-000-03,1
65-966-4872,04-000-03,1
31-593-0632,02-000-04,1
31-593-0632,01-000-04,1
31-593-0632,03-000-04,1
31-593-0632,00-000-04,1
31-593-0632,04-000-04,1
89-100-6055,02-000-05,1
89-100-6055,01-000-05,1
89-100-6055,03-000-05,1
89-100-6055,00-000-05,1
89-100-6055,04-000-05,1
31-087-9491,01-000-06,1
31-087-9491,03-000-06,1
31-087-9491,00-000-06,1
31-087-9491,04-000-06,1
88-367-5894,02-000-01,1
88-367-5894,01-000-01,1
88-367-5894,03-000-01,1
88-367-5894,00-000-01,1
88-367-5894,04-000-01,1
97-219-4069,02-000-02,1
97-219-4069,01-000-02,1
97-219-4069,03-000-02,1
97-219-4069,00-000-02,1
97-219-4069,04-000-02,1
33-755-4654,02-000-03,1
33-755-4654,01-000-03,1
33-755-4654,03-000-03,1
33-755-4654,00-000-03,1
33-755-4654,04-000-03,1
98-391-7796,02-000-04,1
98-391-7796,01-000-04,1
98-391-7796,03-000-04,1
98-391-7796,00-000-04,1
98-391-7796,04-000-04,1
13-469-9343,02-000-05,1
13-469-9343,01-000-05,1
13-469-9343,03-000-05,1
13-469-9343,00-000-05,1
13-469-9343,04-000-05,1
86-275-9654,01-000-06,1
86-275-9654,03-000-06,1
86-275-9654,00-000-06,1
86-275-9654,04-000-06,1
30-791-3047,02-000-01,1
30-791-3047,01-000-01,1
30-791-3047,03-000-01,1
30-791-3047,00-000-01,1
30-791-3047,04-000-01,1
13-673-8989,02-000-02,1
13-673-8989,01-000-02,1
13-673-8989,03-000-02,1
13-673-8989,00-000-02,1
13-673-8989,04-000-02,1
01-855-8188,02-000-03,1
01-855-8188,01-000-03,1
01-855-8188,03-000-03,1
01-855-8188,00-000-03,1
01-855-8188,04-000-03,1
28-341-5469,02-000-04,1
28-341-5469,01-000-04,1
28-341-5469,03-000-04,1
28-341-5469,00-000-04,1
28-341-5469,04-000-04,1
31-221-4991,02-000-05,1
31-221-4991,01-000-05,1
31-221-4991,03-000-05,1
31-221-4991,00-000-05,1
31-221-4991,04-000-05,1
22-872-7952,01-000-06,1
22-872-7952,03-000-06,1
22-872-7952,00-000-06,1
22-872-7952,04-000-06,1
12-346-4013,02-000-01,1
12-346-4013,01-000-01,1
12-346-4013,03-000-01,1
12-346-4013,00-000-01,1
12-346-4013,04-000-01,1
89-285-0567,02-000-02,1
89-285-0567,01-000-01,1
89-285-0567,03-000-02,1
89-285-0567,00-000-02,1
89-285-0567,04-000-02,1
65-170-4476,02-000-03,1
65-170-4476,01-000-02,1
65-170-4476,03-000-03,1
65-170-4476,00-000-03,1
65-170-4476,04-000-03,1
33-207-9048,02-000-04,1
33-207-9048,01-000-03,1
33-207-9048,03-000-04,1
33-207-9048,00-000-04,1
33-207-9048,04-000-04,1
72-099-2457,02-000-05,1
72-099-2457,01-000-04,1
72-099-2457,03-000-05,1
72-099-2457,00-000-05,1
72-099-2457,04-000-05,1
08-483-5677,01-000-05,1
08-483-5677,03-000-06,1
08-483-5677,00-000-06,1
08-483-5677,04-000-06,1
79-268-0334,02-000-01,1
79-268-0334,01-000-06,1
79-268-0334,03-000-01,1
79-268-0334,00-000-01,1
79-268-0334,04-000-01,1
90-006-4375,02-000-02,1
90-006-4375,01-000-01,1
90-006-4375,03-000-02,1
90-006-4375,00-000-02,1
90-006-4375,04-000-02,1
04-904-4552,02-000-03,1
04-904-4552,01-000-02,1
04-904-4552,03-000-03,1
04-904-4552,00-000-03,1
04-904-4552,04-000-03,1
21-104-5976,02-000-04,1
21-104-5976,01-000-03,1
21-104-5976,03-000-04,1
21-104-5976,00-000-04,1
21-104-5976,04-000-04,1
31-073-7194,02-000-05,1
31-073-7194,01-000-04,1
31-073-7194,03-000-05,1
31-073-7194,00-000-05,1
31-073-7194,04-000-05,1
88-813-0409,01-000-05,1
88-813-0409,03-000-06,1
88-813-0409,00-000-06,1
88-813-0409,04-000-06,1
91-163-7915,02-000-01,1
91-163-7915,01-000-06,1
91-163-7915,03-000-01,1
91-163-7915,00-000-01,1
91-163-7915,04-000-01,1
58-419-3322,02-000-02,1
58-419-3322,01-000-01,1
58-419-3322,03-000-02,1
58-419-3322,00-000-02,1
58-419-3322,04-000-02,1
35-795-9456,02-000-03,1
35-795-9456,01-000-02,1
35-795-9456,03-000-03,1
35-795-9456,00-000-03,1
35-795-9456,04-000-03,1
60-081-1759,02-000-04,1
60-081-1759,01-000-03,1
60-081-1759,03-000-04,1
60-081-1759,00-000-04,1
60-081-1759,04-000-04,1
35-907-6473,02-000-05,1
35-907-6473,01-000-04,1
35-907-6473,03-000-05,1
35-907-6473,00-000-05,1
35-907-6473,04-000-05,1
47-441-1628,01-000-05,1
47-441-1628,03-000-06,1
47-441-1628,00-000-06,1
47-441-1628,04-000-06,1
58-376-5889,02-000-01,1
58-376-5889,01-000-06,1
58-376-5889,03-000-01,1
58-376-5889,00-000-01,1
58-376-5889,04-000-01,1
26-437-6628,02-000-02,1
26-437-6628,01-000-01,1
26-437-6628,03-000-02,1
26-437-6628,00-000-02,1
26-437-6628,04-000-02,1
77-827-0603,02-000-03,1
77-827-0603,01-000-01,1
77-827-0603,03-000-03,1
77-827-0603,00-000-03,1
77-827-0603,04-000-03,1
54-555-7832,02-000-04,1
54-555-7832,01-000-02,1
54-555-7832,03-000-04,1
54-555-7832,00-000-04,1
54-555-7832,04-000-04,1
30-082-2867,02-000-05,1
30-082-2867,01-000-03,1
30-082-2867,03-000-05,1
30-082-2867,00-000-05,1
30-082-2867,04-000-05,1
67-455-5976,01-000-04,1
67-455-5976,03-000-06,1
67-455-5976,00-000-06,1
67-455-5976,04-000-06,1
34-970-4387,02-000-01,1
34-970-4387,01-000-05,1
34-970-4387,03-000-01,1
34-970-4387,00-000-01,1
34-970-4387,04-000-01,1
75-883-4614,02-000-02,1
75-883-4614,01-000-06,1
75-883-4614,03-000-02,1
75-883-4614,00-000-02,1
75-883-4614,04-000-02,1
71-373-6387,02-000-03,1
71-373-6387,01-000-01,1
71-373-6387,03-000-03,1
71-373-6387,00-000-03,1
71-373-6387,04-000-03,1
31-807-7846,02-000-04,1
31-807-7846,01-000-02,1
31-807-7846,03-000-04,1
31-807-7846,00-000-04,1
31-807-7846,04-000-04,1
14-376-2485,02-000-05,1
14-376-2485,01-000-03,1
14-376-2485,03-000-05,1
14-376-2485,00-000-05,1
14-376-2485,04-000-05,1
58-251-6487,01-000-04,1
58-251-6487,03-000-06,1
58-251-6487,00-000-06,1
58-251-6487,04-000-06,1
60-913-9847,02-000-01,1
60-913-9847,01-000-05,1
60-913-9847,03-000-01,1
60-913-9847,00-000-01,1
60-913-9847,04-000-01,1
84-951-9107,02-000-02,1
84-951-9107,01-000-06,1
84-951-9107,03-000-02,1
84-951-9107,00-000-02,1
84-951-9107,04-000-02,1
68-012-9190,02-000-03,1
68-012-9190,01-000-01,1
68-012-9190,03-000-03,1
68-012-9190,00-000-03,1
68-012-9190,04-000-03,1
73-985-2542,02-000-04,1
73-985-2542,01-000-02,1
73-985-2542,03-000-04,1
73-985-2542,00-000-04,1
73-985-2542,04-000-04,1
34-415-8074,02-000-05,1
34-415-8074,01-000-03,1
34-415-8074,03-000-05,1
34-415-8074,00-000-05,1
34-415-8074,04-000-05,1
18-252-1922,01-000-04,1
18-252-1922,03-000-06,1
18-252-1922,00-000-06,1
18-252-1922,04-000-06,1
92-795-7087,02-000-01,1
92-795-7087,01-000-05,1
92-795-7087,03-000-01,1
92-795-7087,00-000-01,1
92-795-7087,04-000-01,1
78-352-3174,02-000-02,1
78-352-3174,01-000-06,1
78-352-3174,03-000-02,1
78-352-3174,00-000-02,1
78-352-3174,04-000-02,1
13-912-7109,02-000-03,1
13-912-7109,01-000-01,1
13-912-7109,03-000-03,1
13-912-7109,00-000-03,1
13-912-7109,04-000-03,1
03-893-8767,02-000-04,1
03-893-8767,01-000-01,1
03-893-8767,03-000-04,1
03-893-8767,00-000-04,1
03-893-8767,04-000-04,1
37-082-5374,02-000-05,1
37-082-5374,01-000-02,1
37-082-5374,03-000-05,1
37-082-5374,00-000-05,1
37-082-5374,04-000-05,1
33-541-8718,01-000-03,1
33-541-8718,03-000-06,1
33-541-8718,00-000-06,1
33-541-8718,04-000-06,1
22-437-6211,02-000-01,1
22-437-6211,01-000-04,1
22-437-6211,03-000-01,1
22-437-6211,00-000-01,1
22-437-6211,04-000-01,1
33-583-4747,02-000-02,1
33-583-4747,01-000-05,1
33-583-4747,03-000-02,1
33-583-4747,00-000-02,1
33-583-4747,04-000-02,1
71-485-0830,02-000-03,1
71-485-0830,01-000-06,1
71-485-0830,03-000-03,1
71-485-0830,00-000-03,1
71-485-0830,04-000-03,1
82-422-7097,02-000-04,1
82-422-7097,01-000-01,1
82-422-7097,03-000-04,1
82-422-7097,00-000-04,1
82-422-7097,04-000-04,1
72-207-0940,02-000-05,1
72-207-0940,01-000-02,1
72-207-0940,03-000-05,1
72-207-0940,00-000-05,1
72-207-0940,04-000-05,1
11-741-2205,01-000-03,1
11-741-2205,03-000-06,1
11-741-2205,00-000-06,1
11-741-2205,04-000-06,1
69-218-2694,02-000-01,1
69-218-2694,01-000-04,1
69-218-2694,03-000-01,1
69-218-2694,00-000-01,1
69-218-2694,04-000-01,1
67-816-5527,02-000-02,1
67-816-5527,01-000-05,1
67-816-5527,03-000-02,1
67-816-5527,00-000-02,1
67-816-5527,04-000-02,1
29-353-4988,02-000-03,1
29-353-4988,01-000-06,1
29-353-4988,03-000-03,1
29-353-4988,00-000-03,1
29-353-4988,04-000-03,1
27-991-7078,02-000-04,1
27-991-7078,01-000-01,1
27-991-7078,03-000-04,1
27-991-7078,00-000-04,1
27-991-7078,04-000-04,1
15-260-9895,02-000-05,1
15-260-9895,01-000-02,1
15-260-9895,03-000-05,1
15-260-9895,00-000-05,1
15-260-9895,04-000-05,1
87-409-2090,01-000-03,1
87-409-2090,03-000-06,1
87-409-2090,00-000-06,1
87-409-2090,04-000-06,1
07-244-2129,02-000-01,1
07-244-2129,01-000-04,1
07-244-2129,03-000-01,1
07-244-2129,00-000-01,1
07-244-2129,04-000-01,1
85-912-4773,02-000-02,1
85-912-4773,01-000-05,1
85-912-4773,03-000-02,1
85-912-4773,00-000-02,1
85-912-4773,04-000-02,1
69-817-5553,02-000-03,1
69-817-5553,01-000-06,1
69-817-5553,03-000-03,1
69-817-5553,00-000-03,1
69-817-5553,04-000-03,1
96-173-6690,02-000-04,1
96-173-6690,01-000-01,1
96-173-6690,03-000-04,1
96-173-6690,00-000-04,1
96-173-6690,04-000-04,1
60-078-2571,02-000-05,1
60-078-2571,01-000-01,1
60-078-2571,03-000-05,1
60-078-2571,00-000-05,1
60-078-2571,04-000-05,1
52-104-3482,01-000-02,1
52-104-3482,03-000-06,1
52-104-3482,00-000-06,1
52-104-3482,04-000-06,1
22-697-0930,02-000-01,1
22-697-0930,01-000-03,1
22-697-0930,03-000-01,1
22-697-0930,00-000-01,1
22-697-0930,04-000-01,1
75-463-0491,02-000-02,1
75-463-0491,01-000-04,1
75-463-0491,03-000-02,1
75-463-0491,00-000-02,1
75-463-0491,04-000-02,1
45-519-3808,02-000-03,1
45-519-3808,01-000-05,1
45-519-3808,03-000-03,1
45-519-3808,00-000-03,1
45-519-3808,04-000-03,1
08-660-0159,02-000-04,1
08-660-0159,01-000-06,1
08-660-0159,03-000-04,1
08-660-0159,00-000-04,1
08-660-0159,04-000-04,1
94-211-8782,02-000-05,1
94-211-8782,01-000-01,1
94-211-8782,03-000-05,1
94-211-8782,00-000-05,1
94-211-8782,04-000-05,1
56-184-4508,01-000-02,1
56-184-4508,03-000-06,1
56-184-4508,00-000-06,1
56-184-4508,04-000-06,1
49-337-9727,02-000-01,1
49-337-9727,01-000-03,1
49-337-9727,03-000-01,1
49-337-9727,00-000-01,1
49-337-9727,04-000-01,1
49-934-7149,02-000-02,1
49-934-7149,01-000-04,1
49-934-7149,03-000-02,1
49-934-7149,00-000-02,1
49-934-7149,04-000-02,1
39-201-1204,02-000-03,1
39-201-1204,01-000-05,1
39-201-1204,03-000-03,1
39-201-1204,00-000-03,1
39-201-1204,04-000-03,1
29-546-8618,02-000-04,1
29-546-8618,01-000-06,1
29-546-8618,03-000-04,1
29-546-8618,00-000-04,1
29-546-8618,04-000-04,1
95-337-7409,02-000-05,1
95-337-7409,01-000-01,1
95-337-7409,03-000-05,1
95-337-7409,00-000-05,1
95-337-7409,04-000-05,1
76-769-5168,01-000-02,1
76-769-5168,03-000-06,1
76-769-5168,00-000-06,1
76-769-5168,04-000-06,1
04-546-8049,02-000-01,1
04-546-8049,01-000-03,1
04-546-8049,03-000-01,1
04-546-8049,00-000-01,1
04-546-8049,04-000-01,1
90-317-7928,02-000-02,1
90-317-7928,01-000-04,1
90-317-7928,03-000-02,1
90-317-7928,00-000-02,1
90-317-7928,04-000-02,1
67-172-7841,02-000-03,1
67-172-7841,01-000-05,1
67-172-7841,03-000-03,1
67-172-7841,00-000-03,1
67-172-7841,04-000-03,1
46-686-0158,02-000-04,1
46-686-0158,01-000-06,1
46-686-0158,03-000-04,1
46-686-0158,00-000-04,1
46-686-0158,04-000-04,1
97-004-1775,02-000-05,1
97-004-1775,01-000-01,1
97-004-1775,03-000-05,1
97-004-1775,00-000-05,1
97-004-1775,04-000-05,1
87-763-3059,01-000-01,1
87-763-3059,03-000-06,1
87-763-3059,00-000-06,1
87-763-3059,04-000-06,1
41-622-4465,02-000-01,1
41-622-4465,01-000-02,1
41-622-4465,03-000-01,1
41-622-4465,00-000-01,1
41-622-4465,04-000-01,1
65-907-3127,02-000-02,1
65-907-3127,01-000-03,1
65-907-3127,03-000-02,1
65-907-3127,00-000-02,1
65-907-3127,04-000-02,1
52-348-6923,02-000-03,1
52-348-6923,01-000-04,1
52-348-6923,03-000-03,1
52-348-6923,00-000-03,1
52-348-6923,04-000-03,1
61-533-3161,02-000-04,1
61-533-3161,01-000-05,1
61-533-3161,03-000-04,1
61-533-3161,00-000-04,1
61-533-3161,04-000-04,1
24-332-5305,02-000-05,1
24-332-5305,01-000-06,1
24-332-5305,03-000-05,1
24-332-5305,00-000-05,1
24-332-5305,04-000-05,1
32-923-9697,01-000-01,1
32-923-9697,03-000-06,1
32-923-9697,00-000-06,1
32-923-9697,04-000-06,1
63-555-6345,02-000-01,1
63-555-6345,01-000-02,1
63-555-6345,03-000-01,1
63-555-6345,00-000-01,1
63-555-6345,04-000-01,1
65-249-5260,02-000-02,1
65-249-5260,01-000-03,1
65-249-5260,03-000-02,1
65-249-5260,00-000-02,1
65-249-5260,04-000-02,1
00-008-3271,02-000-03,1
00-008-3271,01-000-04,1
00-008-3271,03-000-03,1
00-008-3271,00-000-03,1
00-008-3271,04-000-03,1
31-404-5047,02-000-04,1
31-404-5047,01-000-05,1
31-404-5047,03-000-04,1
31-404-5047,00-000-04,1
31-404-5047,04-000-04,1
78-040-2505,02-000-05,1
78-040-2505,01-000-06,1
78-040-2505,03-000-05,1
78-040-2505,00-000-05,1
78-040-2505,04-000-05,1
74-603-8937,01-000-01,1
74-603-8937,03-000-06,1
74-603-8937,00-000-06,1
74-603-8937,04-000-06,1
98-293-6058,02-000-01,1
98-293-6058,01-000-02,1
98-293-6058,03-000-01,1
98-293-6058,00-000-01,1
98-293-6058,04-000-01,1
99-207-8914,02-000-02,1
99-207-8914,01-000-03,1
99-207-8914,03-000-02,1
99-207-8914,00-000-02,1
99-207-8914,04-000-02,1
13-698-5271,02-000-03,1
13-698-5271,01-000-04,1
13-698-5271,03-000-03,1
13-698-5271,00-000-03,1
13-698-5271,04-000-03,1
27-295-8802,02-000-04,1
27-295-8802,01-000-05,1
27-295-8802,03-000-04,1
27-295-8802,00-000-04,1
27-295-8802,04-000-04,1
90-320-2065,02-000-05,1
90-320-2065,01-000-06,1
90-320-2065,03-000-05,1
90-320-2065,00-000-05,1
90-320-2065,04-000-05,1
51-959-4742,01-000-01,1
51-959-4742,03-000-06,1
51-959-4742,00-000-06,1
51-959-4742,04-000-06,1
77-904-4749,02-000-01,1
77-904-4749,01-000-01,1
77-904-4749,03-000-01,1
77-904-4749,00-000-01,1
77-904-4749,04-000-01,1
78-214-6816,02-000-02,1
78-214-6816,01-000-02,1
78-214-6816,03-000-02,1
78-214-6816,00-000-02,1
78-214-6816,04-000-02,1
19-560-5489,02-000-03,1
19-560-5489,01-000-03,1
19-560-5489,03-000-03,1
19-560-5489,00-000-03,1
19-560-5489,04-000-03,1
41-179-7445,02-000-04,1
41-179-7445,01-000-04,1
41-179-7445,03-000-04,1
41-179-7445,00-000-04,1
41-179-7445,04-000-04,1
49-368-5121,02-000-05,1
49-368-5121,01-000-05,1
49-368-5121,03-000-05,1
49-368-5121,00-000-05,1
49-368-5121,04-000-05,1
12-718-1501,01-000-06,1
12-718-1501,03-000-06,1
12-718-1501,00-000-06,1
12-718-1501,04-000-06,1
99-748-0471,02-000-01,1
99-748-0471,01-000-01,1
99-748-0471,03-000-01,1
99-748-0471,00-000-01,1
99-748-0471,04-000-01,1
84-864-3249,02-000-02,1
84-864-3249,01-000-02,1
84-864-3249,03-000-02,1
84-864-3249,00-000-02,1
84-864-3249,04-000-02,1
94-106-4253,02-000-03,1
94-106-4253,01-000-03,1
94-106-4253,03-000-03,1
94-106-4253,00-000-03,1
94-106-4253,04-000-03,1
03-464-8128,02-000-04,1
03-464-8128,01-000-04,1
03-464-8128,03-000-04,1
03-464-8128,00-000-04,1
03-464-8128,04-000-04,1
46-031-2472,02-000-05,1
46-031-2472,01-000-05,1
46-031-2472,03-000-05,1
46-031-2472,00-000-05,1
46-031-2472,04-000-05,1
84-041-9180,01-000-06,1
84-041-9180,03-000-06,1
84-041-9180,00-000-06,1
84-041-9180,04-000-06,1
45-780-6744,02-000-01,1
45-780-6744,01-000-01,1
45-780-6744,03-000-01,1
45-780-6744,00-000-01,1
45-780-6744,04-000-01,1
75-714-6097,02-000-02,1
75-714-6097,01-000-02,1
75-714-6097,03-000-02,1
75-714-6097,00-000-02,1
75-714-6097,04-000-02,1
76-913-8795,02-000-03,1
76-913-8795,01-000-03,1
76-913-8795,03-000-03,1
76-913-8795,00-000-03,1
76-913-8795,04-000-03,1
08-855-8354,02-000-04,1
08-855-8354,01-000-04,1
08-855-8354,03-000-04,1
08-855-8354,00-000-04,1
08-855-8354,04-000-04,1
99-860-3106,02-000-05,1
99-860-3106,01-000-05,1
99-860-3106,03-000-05,1
99-860-3106,00-000-05,1
99-860-3106,04-000-05,1
09-058-1844,01-000-06,1
09-058-1844,03-000-06,1
09-058-1844,00-000-06,1
09-058-1844,04-000-06,1
77-889-7684,02-000-01,1
77-889-7684,01-000-01,1
77-889-7684,03-000-01,1
77-889-7684,00-000-01,1
77-889-7684,04-000-01,1
32-783-7159,02-000-02,1
32-783-7159,01-000-01,1
32-783-7159,03-000-02,1
32-783-7159,00-000-02,1
32-783-7159,04-000-02,1
74-339-3540,02-000-03,1
74-339-3540,01-000-02,1
74-339-3540,03-000-03,1
74-339-3540,00-000-03,1
74-339-3540,04-000-03,1
17-708-5350,02-000-04,1
17-708-5350,01-000-03,1
17-708-5350,03-000-04,1
17-708-5350,00-000-04,1
17-708-5350,04-000-04,1
03-132-2890,02-000-05,1
03-132-2890,01-000-04,1
03-132-2890,03-000-05,1
03-132-2890,00-000-05,1
03-132-2890,04-000-05,1
47-198-9429,01-000-05,1
47-198-9429,03-000-06,1
47-198-9429,00-000-06,1
47-198-9429,04-000-06,1
05-982-4967,02-000-01,1
05-982-4967,01-000-06,1
05-982-4967,03-000-01,1
05-982-4967,00-000-01,1
05-982-4967,04-000-01,1
33-894-6676,02-000-02,1
33-894-6676,01-000-01,1
33-894-6676,03-000-02,1
33-894-6676,00-000-02,1
33-894-6676,04-000-02,1
33-667-2660,02-000-03,1
33-667-2660,01-000-02,1
33-667-2660,03-000-03,1
33-667-2660,00-000-03,1
33-667-2660,04-000-03,1
43-134-2893,02-000-04,1
43-134-2893,01-000-03,1
43-134-2893,03-000-04,1
43-134-2893,00-000-04,1
43-134-2893,04-000-04,1
74-346-3086,02-000-05,1
74-346-3086,01-000-04,1
74-346-3086,03-000-05,1
74-346-3086,00-000-05,1
74-346-3086,04-000-05,1
22-401-7510,01-000-05,1
22-401-7510,03-000-06,1
22-401-7510,00-000-06,1
22-401-7510,04-000-06,1
97-662-2177,02-000-01,1
97-662-2177,01-000-06,1
97-662-2177,03-000-01,1
97-662-2177,00-000-01,1
97-662-2177,04-000-01,1
28-019-1318,02-000-02,1
28-019-1318,01-000-01,1
28-019-1318,03-000-02,1
28-019-1318,00-000-02,1
28-019-1318,04-000-02,1
28-960-2783,02-000-03,1
28-960-2783,01-000-02,1
28-960-2783,03-000-03,1
28-960-2783,00-000-03,1
28-960-2783,04-000-03,1
08-309-3649,02-000-04,1
08-309-3649,01-000-03,1
08-309-3649,03-000-04,1
08-309-3649,00-000-04,1
08-309-3649,04-000-04,1
04-003-4647,02-000-05,1
04-003-4647,01-000-04,1
04-003-4647,03-000-05,1
04-003-4647,00-000-05,1
04-003-4647,04-000-05,1
17-529-1692,01-000-05,1
17-529-1692,03-000-06,1
17-529-1692,00-000-06,1
17-529-1692,04-000-06,1
26-281-8125,02-000-01,1
26-281-8125,01-000-06,1
26-281-8125,03-000-01,1
26-281-8125,00-000-01,1
26-281-8125,04-000-01,1
55-676-1998,02-000-02,1
55-676-1998,01-000-01,1
55-676-1998,03-000-02,1
55-676-1998,00-000-02,1
55-676-1998,04-000-02,1
66-610-1519,02-000-03,1
66-610-1519,01-000-01,1
66-610-1519,03-000-03,1
66-610-1519,00-000-03,1
66-610-1519,04-000-03,1
50-818-0337,02-000-04,1
50-818-0337,01-000-02,1
50-818-0337,03-000-04,1
50-818-0337,00-000-04,1
50-818-0337,04-000-04,1
04-911-6551,02-000-05,1
04-911-6551,01-000-03,1
04-911-6551,03-000-05,1
04-911-6551,00-000-05,1
04-911-6551,04-000-05,1
24-502-2774,01-000-04,1
24-502-2774,03-000-06,1
24-502-2774,00-000-06,1
24-502-2774,04-000-06,1
32-208-6721,02-000-01,1
32-208-6721,01-000-05,1
32-208-6721,03-000-01,1
32-208-6721,00-000-01,1
32-208-6721,04-000-01,1
72-727-1317,02-000-02,1
72-727-1317,01-000-06,1
